"business_id","name","state","categories","is_open","BusinessAcceptsCreditCards","stars","State1","TotalOpenTime","review_count","Numphotos","AcceptCards"
"vYOtdnBm-45KQiiHj8jqaw","Tea Lounge","NV","Restaurants,Food,Tea Rooms,Tapas Bars,Desserts,Coffee & Tea","1","1","3","1","30","350","26","1"
"vYOtdnBm-45KQiiHj8jqaw","Tea Lounge","NV","Restaurants,Food,Tea Rooms,Tapas Bars,Desserts,Coffee & Tea","1","1","4","1","30","350","26","1"
"vYOtdnBm-45KQiiHj8jqaw","Tea Lounge","NV","Restaurants,Food,Tea Rooms,Tapas Bars,Desserts,Coffee & Tea","1","1","5","1","30","350","26","1"
"vYOtdnBm-45KQiiHj8jqaw","Tea Lounge","NV","Restaurants,Food,Tea Rooms,Tapas Bars,Desserts,Coffee & Tea","1","1","5","1","30","350","26","1"
"vYOtdnBm-45KQiiHj8jqaw","Tea Lounge","NV","Restaurants,Food,Tea Rooms,Tapas Bars,Desserts,Coffee & Tea","1","1","5","1","30","350","26","1"
"rKUyL4Bbgd_ipQI3F9i3tQ","Dodo's Cafe","WI","Coffee & Tea,Juice Bars & Smoothies,Food,Restaurants,Cafes","0","1","4","2","60","5","0","1"
"9kQSV2i8v_MBVN0jKh9bMQ","Dunkin' Donuts","AZ","Food,Donuts,Coffee & Tea","1","1","1","0","0","48","0","1"
"9kQSV2i8v_MBVN0jKh9bMQ","Dunkin' Donuts","AZ","Food,Donuts,Coffee & Tea","1","1","3","0","0","48","0","1"
"9-yw7Dh6fMl-Wgnq0vD9sQ","Starbucks","NC","Food,Coffee & Tea","1","1","5","2","0","13","0","1"
"0XEqyl_lVaJNHRKxNcjJZg","Coffee Pub","NV","Sandwiches,Food,Breakfast & Brunch,Coffee & Tea,Restaurants","1","1","1","1","40","409","13","1"
"0XEqyl_lVaJNHRKxNcjJZg","Coffee Pub","NV","Sandwiches,Food,Breakfast & Brunch,Coffee & Tea,Restaurants","1","1","3","1","40","409","13","1"
"0XEqyl_lVaJNHRKxNcjJZg","Coffee Pub","NV","Sandwiches,Food,Breakfast & Brunch,Coffee & Tea,Restaurants","1","1","4","1","40","409","13","1"
"0XEqyl_lVaJNHRKxNcjJZg","Coffee Pub","NV","Sandwiches,Food,Breakfast & Brunch,Coffee & Tea,Restaurants","1","1","5","1","40","409","13","1"
"p-Gnw4l-7436mtet4ojVlA","Red Rocket Coffee","ON","Food,Coffee & Tea,Desserts","1","1","5","2","60","74","0","1"
"XTqovJIERskUcTnUNxhp_Q","Pony Express Cafe","AZ","Wraps,Coffee & Tea,Food,Sandwiches,Restaurants,American (New),Cafes,Salad","1","1","5","0","20","41","0","1"
"6ZENg2T4lIOCIu8pTWrzRQ","Café Schilling","BW","Breakfast & Brunch,Coffee & Tea,International,German,Cafes,Food,Restaurants","1","1","4","2","76","20","2","1"
"wHwHmozyqtIE5U3uTtvpuA","Coffee Hunter","NV","Food,Coffee & Tea,Specialty Food","0","1","5","1","50","133","0","1"
"tjqK6lgvoIbRkQ7QuKRAFQ","The Loop","OH","Shopping,Food,Vinyl Records,Coffee & Tea,Books,Mags,Music & Video,Music & DVDs","1","1","2","2","71","130","0","1"
"tjqK6lgvoIbRkQ7QuKRAFQ","The Loop","OH","Shopping,Food,Vinyl Records,Coffee & Tea,Books,Mags,Music & Video,Music & DVDs","1","1","5","2","71","130","0","1"
"fGdUxfeEWp9pn2sAa9rv2w","Roselle","ON","Ice Cream & Frozen Yogurt,Bakeries,Specialty Food,Food,Coffee & Tea","1","1","5","2","20","131","0","1"
"kcpu_H4BaMY0dqHY8khoGQ","Starbucks","AZ","Food,Coffee & Tea","1","1","4","0","90","40","0","1"
"Xhf3nW6UahoVpRMkVUlnJA","Te Aro","ON","Food,Coffee & Tea,Restaurants,Cafes","1","1","4","2","55","149","8","1"
"tIvDO_1WNbb6UAifErQ-Ug","Balzac's Coffee Roastery","ON","Coffee & Tea,Food,Venues & Event Spaces,Event Planning & Services,Coffee Roasteries","1","1","3","2","67","152","0","1"
"tIvDO_1WNbb6UAifErQ-Ug","Balzac's Coffee Roastery","ON","Coffee & Tea,Food,Venues & Event Spaces,Event Planning & Services,Coffee Roasteries","1","1","4","2","67","152","0","1"
"Wfx3lulJt9QZt10gCytTxw","Red Elephant Chocolate Café","WI","Specialty Food,Chocolatiers & Shops,Desserts,Food,Coffee & Tea","1","1","2","2","33","15","0","1"
"XR3B1OS2p9tCaRIK-LtULg","Nova Era Bakery","ON","Sandwiches,Coffee & Tea,Food,Restaurants,Bakeries","1","1","3","2","0","24","5","1"
"cKDql3YTCVyh2ljA21yE2A","Curbside Coffeehouse","PA","Food,Coffee & Tea","1","1","5","2","52","55","0","1"
"-fSW_9x8c_wTm1zS4dz3rw","Express Donuts","AZ","Breakfast & Brunch,Donuts,Restaurants,Bagels,Coffee & Tea,Food","1","1","4","0","55","167","1","1"
"-fSW_9x8c_wTm1zS4dz3rw","Express Donuts","AZ","Breakfast & Brunch,Donuts,Restaurants,Bagels,Coffee & Tea,Food","1","1","5","0","55","167","1","1"
"NF8zp1tRDoj1SUJIsuA4Kg","Bubbletease","ON","Juice Bars & Smoothies,Desserts,Coffee & Tea,Food,Bubble Tea","1","1","4","2","54","34","0","1"
"9Q0qx2NbjpHYAQm_dBnL9A","Cafeccino","NC","Wine Bars,Beer Gardens,Food,Cafes,Nightlife,Beer,Wine & Spirits,Creperies,Breakfast & Brunch,Bars,Restaurants,Coffee & Tea","0","1","1","2","75","89","6","1"
"9Q0qx2NbjpHYAQm_dBnL9A","Cafeccino","NC","Wine Bars,Beer Gardens,Food,Cafes,Nightlife,Beer,Wine & Spirits,Creperies,Breakfast & Brunch,Bars,Restaurants,Coffee & Tea","0","1","4","2","75","89","6","1"
"ZedqK_MSaSKCwbu4VRuTzA","The Teapot","AZ","Coffee & Tea,Playgrounds,Breakfast & Brunch,Venues & Event Spaces,Cafes,Active Life,Food,Restaurants,Event Planning & Services","1","1","4","0","28","72","22","1"
"RZZldj8WHNkgxuOkKnAfDA","The Cafe","NV","Coffee & Tea,Desserts,Food","1","1","1","1","0","19","0","1"
"eCRXH-8rDwYmAmsOhEG7ug","MODO Fruit & Tea House","ON","Desserts,Internet Cafes,Food,Coffee & Tea,Tea Rooms","0","1","2","2","57","30","0","1"
"ujgpePdD8Q-fP1mPFnw0Qw","Peixoto Coffee","AZ","Food,Restaurants,Brazilian,Coffee & Tea,Coffee Roasteries","1","1","4","0","62","423","2","1"
"ujgpePdD8Q-fP1mPFnw0Qw","Peixoto Coffee","AZ","Food,Restaurants,Brazilian,Coffee & Tea,Coffee Roasteries","1","1","5","0","62","423","2","1"
"ujgpePdD8Q-fP1mPFnw0Qw","Peixoto Coffee","AZ","Food,Restaurants,Brazilian,Coffee & Tea,Coffee Roasteries","1","1","5","0","62","423","2","1"
"ujgpePdD8Q-fP1mPFnw0Qw","Peixoto Coffee","AZ","Food,Restaurants,Brazilian,Coffee & Tea,Coffee Roasteries","1","1","5","0","62","423","2","1"
"ujgpePdD8Q-fP1mPFnw0Qw","Peixoto Coffee","AZ","Food,Restaurants,Brazilian,Coffee & Tea,Coffee Roasteries","1","1","5","0","62","423","2","1"
"j29tuUdrfaxmGjwxHdHZPA","Tango Palace Coffee Company","ON","Sandwiches,Coffee & Tea,Restaurants,Food","1","1","3","2","85","104","4","1"
"pCxzM4yOWyPQwZw11Y34Tw","The Daily Egg","NV","Food,Mediterranean,Breakfast & Brunch,Coffee & Tea,Restaurants","0","1","5","1","58","135","3","1"
"pCxzM4yOWyPQwZw11Y34Tw","The Daily Egg","NV","Food,Mediterranean,Breakfast & Brunch,Coffee & Tea,Restaurants","0","1","5","1","58","135","3","1"
"Iz7401kE7fWDxgyNw7hZPQ","Function Juicery","NV","Coffee & Tea,Acai Bowls,Food,Juice Bars & Smoothies","0","1","5","1","55","64","0","1"
"90WL2eC_jNfR1_lwGhkHFA","Sharetea","ON","Coffee & Tea,Bubble Tea,Tea Rooms,Food,Juice Bars & Smoothies","1","N/A","4","2","56","23","0","0"
"Jhz-8IqPf_2YUWsbGFyDNA","The Cutting Board Bakery & Cafe","AZ","Gluten-Free,Coffee & Tea,Bakeries,Beer,Wine & Spirits,Cafes,Vegan,Pizza,Food,Restaurants","1","1","5","0","57","299","8","1"
"xS5HGqgk0KY2jFWU-l_nrA","The Covenant","AZ","Bars,Wine Bars,Nightlife,Restaurants,American (New),Coffee & Tea,Food","1","1","5","0","80","119","15","1"
"yQY2AVm-EcpKIt4m7XT5dQ","Real Fruit Bubble Tea","ON","Tea Rooms,Food,Juice Bars & Smoothies,Coffee & Tea","1","N/A","3","2","0","4","0","0"
"z5KWNSDvgv-4I62P8l8Ynw","Maverick Coffee","AZ","Food,Bakeries,Coffee & Tea","1","1","5","0","57","221","0","1"
"jkvKT1iAz9HswDXDe6ZEag","Cast Iron Waffles","NC","Food,Restaurants,Breakfast & Brunch,Desserts,Coffee & Tea","0","1","3","2","55","34","2","1"
"YkdEIDQkn7osX5xW584WMw","Death in Venice Gelato","ON","Coffee & Tea,Food,Ice Cream & Frozen Yogurt,Bakeries","1","N/A","5","2","61","64","0","0"
"RmTjXHc2wF645_XlCo2ofw","Starbucks","AZ","Coffee & Tea,Food","1","1","3","0","72","40","0","1"
"G5ON5SvPJddUi6hDjmsTOA","Milk Teaze","NV","Adult Entertainment,Nightlife,Food,Desserts,Coffee & Tea,Bubble Tea,Tea Rooms,Shaved Ice","1","1","3","1","40","183","0","1"
"G5ON5SvPJddUi6hDjmsTOA","Milk Teaze","NV","Adult Entertainment,Nightlife,Food,Desserts,Coffee & Tea,Bubble Tea,Tea Rooms,Shaved Ice","1","1","4","1","40","183","0","1"
"0EgYXYjt2XJL4hlsKnzrcw","PublicUs","NV","Food,Cafes,Coffee & Tea,Restaurants,American (New)","1","1","1","1","60","654","51","1"
"0EgYXYjt2XJL4hlsKnzrcw","PublicUs","NV","Food,Cafes,Coffee & Tea,Restaurants,American (New)","1","1","4","1","60","654","51","1"
"0EgYXYjt2XJL4hlsKnzrcw","PublicUs","NV","Food,Cafes,Coffee & Tea,Restaurants,American (New)","1","1","5","1","60","654","51","1"
"0EgYXYjt2XJL4hlsKnzrcw","PublicUs","NV","Food,Cafes,Coffee & Tea,Restaurants,American (New)","1","1","5","1","60","654","51","1"
"0EgYXYjt2XJL4hlsKnzrcw","PublicUs","NV","Food,Cafes,Coffee & Tea,Restaurants,American (New)","1","1","5","1","60","654","51","1"
"0AJF-USLN6K5T4caooDdjw","Starbucks","AZ","Coffee & Tea,Food","1","1","2","0","90","56","0","1"
"bj983gybZceLrdUBeCahkQ","Phoenix Coffee","OH","Food,Coffee & Tea","1","1","3","2","55","72","0","1"
"5s8uqAOOhGKGcycoO4zTCg","Cairngorm Coffee","MLN","Food,Coffee & Tea","1","1","5","2","45","28","0","1"
"2DmTw0k3bcXuHdAyxO_bkw","Tryst Cafe","AZ","Breakfast & Brunch,Food,Cafes,Diners,Coffee & Tea,Restaurants","1","1","2","0","71","498","7","1"
"2DmTw0k3bcXuHdAyxO_bkw","Tryst Cafe","AZ","Breakfast & Brunch,Food,Cafes,Diners,Coffee & Tea,Restaurants","1","1","3","0","71","498","7","1"
"2DmTw0k3bcXuHdAyxO_bkw","Tryst Cafe","AZ","Breakfast & Brunch,Food,Cafes,Diners,Coffee & Tea,Restaurants","1","1","4","0","71","498","7","1"
"CGUK3cd2gxp2q3KPY19Oog","Roots Cafe","NC","Breakfast & Brunch,Restaurants,Food,Coffee & Tea,Cafes","1","1","4","2","70","44","10","1"
"K3onlKzkO3LHPGIbvC3xbw","Koffie Cafe","OH","Food,Coffee & Tea","1","1","2","2","65","67","1","1"
"K3onlKzkO3LHPGIbvC3xbw","Koffie Cafe","OH","Food,Coffee & Tea","1","1","5","2","65","67","1","1"
"ME9Ap4lox7bJ8vg2GcySLA","Starbucks","AZ","Food,Coffee & Tea,Restaurants,Cafes","1","1","5","0","92","26","5","1"
"XQDWifQPvL2R_c3ptJ8D2g","Randolph Pub Ludique","QC","Coffee & Tea,Pubs,Food,Breweries,Local Flavor,Bars,Social Clubs,Nightlife,Arts & Entertainment","1","1","5","2","46","71","3","1"
"2zrBUJJG1FqZ3X03w-OqIA","Starbucks","NV","Coffee & Tea,Food","1","1","5","1","0","31","0","1"
"fUqTs96_C5xJWnYpYOnzjA","List","BW","Food,Coffee & Tea,Restaurants,Cafes,Breakfast & Brunch,Modern European","1","null","4","2","70","19","4","0"
"aEnoF_79jQE83s-I756n8w","Thor Espresso Bar","ON","Food,Bakeries,Cafes,Restaurants,Coffee & Tea","1","null","4","2","55","77","3","0"
"J3H6VSIgUTlACkb_HPFA8w","Broken Yolk Cafe","AZ","Breakfast & Brunch,Food,Coffee & Tea,Restaurants","1","1","2","0","40","199","2","1"
"J3H6VSIgUTlACkb_HPFA8w","Broken Yolk Cafe","AZ","Breakfast & Brunch,Food,Coffee & Tea,Restaurants","1","1","5","0","40","199","2","1"
"993MaVXjU2qhmQQYR_mdVg","Blackbird Baking Company","OH","Coffee & Tea,Food,Bakeries","1","1","4","2","60","108","0","1"
"993MaVXjU2qhmQQYR_mdVg","Blackbird Baking Company","OH","Coffee & Tea,Food,Bakeries","1","1","4","2","60","108","0","1"
"993MaVXjU2qhmQQYR_mdVg","Blackbird Baking Company","OH","Coffee & Tea,Food,Bakeries","1","1","5","2","60","108","0","1"
"QSS4Jry8zQv8yGfkUhsZLA","Delices Gourmands French Bakery","NV","Food,Sandwiches,Coffee & Tea,Restaurants,Desserts,Bakeries","1","1","4","1","55","104","29","1"
"TdMEsI-NKn64Pz3y62y5sg","Restaurant Park","QC","Asian Fusion,Food,Restaurants,Coffee & Tea,Bakeries,Sushi Bars,Seafood,Japanese,Health Markets,Specialty Food","1","1","3","2","29","132","44","1"
"TdMEsI-NKn64Pz3y62y5sg","Restaurant Park","QC","Asian Fusion,Food,Restaurants,Coffee & Tea,Bakeries,Sushi Bars,Seafood,Japanese,Health Markets,Specialty Food","1","1","4","2","29","132","44","1"
"45bWSZtniwPRiqlivpS8Og","The Coffee Bean & Tea Leaf","AZ","Food,Coffee & Tea","1","1","3","0","76","57","0","1"
"bRntmjztJ4dFDA_LYiEECw","Snakes & Lattes Annex","ON","Nightlife,Shopping,Hobby Shops,Coffee & Tea,Food,Cafes,Restaurants,Bars","1","1","2","2","68","301","8","1"
"bRntmjztJ4dFDA_LYiEECw","Snakes & Lattes Annex","ON","Nightlife,Shopping,Hobby Shops,Coffee & Tea,Food,Cafes,Restaurants,Bars","1","1","4","2","68","301","8","1"
"GBuB1uV9NRrtaLxZoVhi7w","Donut Parlor","AZ","Food,Donuts,Desserts,Coffee & Tea","1","1","3","0","65","205","0","1"
"GBuB1uV9NRrtaLxZoVhi7w","Donut Parlor","AZ","Food,Donuts,Desserts,Coffee & Tea","1","1","5","0","65","205","0","1"
"-F5mm0-YeCI7viSiOwVAAw","Lox, Stock & Bagel","AZ","Coffee & Tea,Breakfast & Brunch,Bagels,Sandwiches,Restaurants,Food","1","1","3","0","50","245","0","1"
"-F5mm0-YeCI7viSiOwVAAw","Lox, Stock & Bagel","AZ","Coffee & Tea,Breakfast & Brunch,Bagels,Sandwiches,Restaurants,Food","1","1","5","0","50","245","0","1"
"YdjLLTLz43BLOU0bevy_nQ","Dutch Bros Coffee","AZ","Food,Coffee & Tea","1","1","5","0","86","146","0","1"
"YdjLLTLz43BLOU0bevy_nQ","Dutch Bros Coffee","AZ","Food,Coffee & Tea","1","1","5","0","86","146","0","1"
"YdjLLTLz43BLOU0bevy_nQ","Dutch Bros Coffee","AZ","Food,Coffee & Tea","1","1","5","0","86","146","0","1"
"I20W-Ey9kbn1f61otZdYJg","Sweet Jesus","ON","Food,Coffee & Tea,Ice Cream & Frozen Yogurt","1","N/A","4","2","50","82","0","0"
"Q8C2K0zcfo0cNGgXY50GEQ","Starbucks","NV","Coffee & Tea,Food","1","1","2","1","0","22","0","1"
"FIjAC4p1pQbRsgDwf70ZZw","Starbucks","WI","Coffee & Tea,Food","1","1","4","2","85","31","0","1"
"CbEwAzoiIyGG7IQUN5MaaQ","DAVIDsTEA","ON","Food,Coffee & Tea,Tea Rooms","1","1","1","2","60","16","0","1"
"30PeUfYV_Jd4jcQNQxfTKA","BlueMoon Vietnamese Kitchen","AZ","Restaurants,Food,Coffee & Tea,Vietnamese","0","1","2","0","50","55","3","1"
"gg62odhAf0bHAvCaTaaEhQ","Treehouse Play Centre","ON","Cafes,Kids Activities,Restaurants,Playgrounds,Summer Camps,Food,Active Life,Event Planning & Services,Venues & Event Spaces,Party & Event Planning,Coffee & Tea","1","N/A","5","2","40","6","1","0"
"W7gGZgcgzv-LFvk-s5csXg","Peace, Love and Little Donuts","PA","Coffee & Tea,Food,Donuts","1","1","1","2","35","185","0","1"
"W7gGZgcgzv-LFvk-s5csXg","Peace, Love and Little Donuts","PA","Coffee & Tea,Food,Donuts","1","1","3","2","35","185","0","1"
"W7gGZgcgzv-LFvk-s5csXg","Peace, Love and Little Donuts","PA","Coffee & Tea,Food,Donuts","1","1","4","2","35","185","0","1"
"LokO5BhCgDJzVIK8Akc7Mw","Starbucks","AZ","Food,Coffee & Tea","1","1","1","0","84","22","0","1"
"neO0lOx9YE3r7SvVkmpS8w","Arai Pastry","AZ","Coffee & Tea,Desserts,Bakeries,Food","1","1","4","0","38","104","2","1"
"neO0lOx9YE3r7SvVkmpS8w","Arai Pastry","AZ","Coffee & Tea,Desserts,Bakeries,Food","1","1","5","0","38","104","2","1"
"9FzppK60NA4ou7CuPHPR3Q","Desert Rose Espresso","AZ","Food,Food Trucks,Coffee & Tea","0","1","5","0","30","4","0","1"
"RGy6tvBcs0J62bNpVNqcoQ","The Blend","AZ","Food,Bubble Tea,Coffee & Tea,Juice Bars & Smoothies","1","1","3","0","35","101","0","1"
"IhBiHpjqJP01qX1dCxG9-A","A T Oasis Coffee & Tea Shop","AZ","Food,Coffee & Tea","1","1","5","0","65","167","0","1"
"IhBiHpjqJP01qX1dCxG9-A","A T Oasis Coffee & Tea Shop","AZ","Food,Coffee & Tea","1","1","5","0","65","167","0","1"
"3G4oBmMbsljuOydzmUhOuA","Starbucks","AZ","Food,Coffee & Tea","1","1","4","0","86","38","0","1"
"5q_zOkd2X8lU775IoUnxBQ","Sweet Buzz Bean & Bistro","PA","Restaurants,Hot Dogs,Coffee & Tea,American (New),Breakfast & Brunch,Bagels,American (Traditional),Food,Bakeries","1","1","4","2","60","37","6","1"
"iuGmYUlID2v41SWJnp5B_g","Starbucks","ON","Coffee & Tea,Food","1","1","5","2","82","13","0","1"
"gx57sjNkxx4pom58gniAew","Dunkin' Donuts","AZ","Food,Donuts,Coffee & Tea","1","1","1","0","0","61","0","1"
"S-Hksc_Hh_dMEbiTWDnblQ","Inside The Bungalow","AZ","Coffee & Tea,Cafes,Food,Event Planning & Services,Venues & Event Spaces,Restaurants,Fitness & Instruction,Active Life,Yoga","1","1","1","0","35","129","4","1"
"_rZyr1lrIoBaz65XiDPP6A","Fixe","QC","Coffee & Tea,Canadian (New),Restaurants,Breakfast & Brunch,Food,Cafes,Internet Cafes","1","1","5","2","21","23","5","1"
"R1GwW4C1gh2Nmue9K0WYVA","Allegheny Coffee & Tea Exchange","PA","Tea Rooms,Coffee & Tea,Food","1","1","5","2","41","73","0","1"
"WQThS_07NZDydLPoDqhBIg","Starbucks","NV","Food,Coffee & Tea","1","1","2","1","77","53","0","1"
"8B1TIuaqhaZ7QMEhDUu-Gg","D'Lite Healthy On The Go","AZ","Food,Coffee & Tea,American (New),Breakfast & Brunch,Restaurants","1","1","1","0","50","235","6","1"
"8B1TIuaqhaZ7QMEhDUu-Gg","D'Lite Healthy On The Go","AZ","Food,Coffee & Tea,American (New),Breakfast & Brunch,Restaurants","1","1","4","0","50","235","6","1"
"749MsdV9v1SijXaLrY23pw","Dean & DeLuca","NC","Delis,Food,Specialty Food,Bakeries,Coffee & Tea,Restaurants,Desserts,Grocery","1","1","5","2","71","157","9","1"
"749MsdV9v1SijXaLrY23pw","Dean & DeLuca","NC","Delis,Food,Specialty Food,Bakeries,Coffee & Tea,Restaurants,Desserts,Grocery","1","1","5","2","71","157","9","1"
"IfHkboQZGPZkKpqHZCW4ag","Starbucks","PA","Coffee & Tea,Food","1","1","3","2","79","30","0","1"
"7YcBdVbetYRWr33xbVbwVw","Oyo Frozen Yogurt","AZ","Ice Cream & Frozen Yogurt,Coffee & Tea,Do-It-Yourself Food,Food","1","1","5","0","50","53","0","1"
"7YcBdVbetYRWr33xbVbwVw","Oyo Frozen Yogurt","AZ","Ice Cream & Frozen Yogurt,Coffee & Tea,Do-It-Yourself Food,Food","1","1","5","0","50","53","0","1"
"7Zy_t_6zsc7K-0nCIRgVUQ","Werkcafe","BW","Pubs,Cafes,Swabian,German,Restaurants,Breakfast & Brunch,Nightlife,Bars,Coffee & Tea,Food","1","1","2","2","75","24","1","1"
"7Zy_t_6zsc7K-0nCIRgVUQ","Werkcafe","BW","Pubs,Cafes,Swabian,German,Restaurants,Breakfast & Brunch,Nightlife,Bars,Coffee & Tea,Food","1","1","3","2","75","24","1","1"
"XbVsOg5_5zSjWPaxMQgKIg","Dunkin' Donuts","AZ","Donuts,Food,Coffee & Tea","1","1","4","0","0","22","1","1"
"qesu3mk5yHeak9CUO4gRdQ","Peter's Yard","EDH","Scandinavian,Food,Bakeries,Restaurants,Coffee & Tea","1","1","5","2","60","81","13","1"
"MGJms2KEqc1Hm5ig4o50yg","Black Medicine","EDH","Restaurants,Coffee & Tea,Sandwiches,Food,Desserts","1","1","2","2","55","93","5","1"
"MGJms2KEqc1Hm5ig4o50yg","Black Medicine","EDH","Restaurants,Coffee & Tea,Sandwiches,Food,Desserts","1","1","5","2","55","93","5","1"
"t6SfYTEvg0o_cfJddsqEcg","Starbucks","AZ","Coffee & Tea,Food","1","1","1","0","0","31","0","1"
"5H1gvB-TB_sHWasXdS64Uw","Prestogeorge Coffee & Tea","PA","Specialty Food,Coffee & Tea,Tea Rooms,Food,Cafes,Restaurants","1","1","5","2","41","66","1","1"
"1mkBh9tt9BnN6bGKsPGLGQ","Espresso","NV","Specialty Food,Food,Coffee & Tea","0","1","3","1","0","31","0","1"
"1mkBh9tt9BnN6bGKsPGLGQ","Espresso","NV","Specialty Food,Food,Coffee & Tea","0","1","3","1","0","31","0","1"
"211CZ8QL7SrdW2UGMgHEUQ","Ciao Europa Cafe","ON","Pizza,Desserts,Nightlife,Coffee & Tea,Cafes,Wine Bars,Restaurants,Bars,Food","1","N/A","5","2","70","24","0","0"
"ZrS5rhJ4OvXQG_38wPEWlA","Chewy Boba Company","NV","Coffee & Tea,Desserts,Bubble Tea,Food","1","1","5","1","50","163","0","1"
"gojqK2LbOCCQhGACXeTAsA","Starbucks","AZ","Coffee & Tea,Food","1","1","1","0","0","48","0","1"
"gojqK2LbOCCQhGACXeTAsA","Starbucks","AZ","Coffee & Tea,Food","1","1","4","0","0","48","0","1"
"SHlfx41Mo4dk2WR1VyT2_Q","Adda Coffee & Tea House","PA","Tea Rooms,Food,Restaurants,Coffee & Tea,Vegan","1","1","2","2","56","71","0","1"
"SHlfx41Mo4dk2WR1VyT2_Q","Adda Coffee & Tea House","PA","Tea Rooms,Food,Restaurants,Coffee & Tea,Vegan","1","1","4","2","56","71","0","1"
"RSkGkvjnhJ5mG9h0y6z-ag","Dunkin' Donuts","PA","Food,Donuts,Coffee & Tea","1","1","5","2","85","15","0","1"
"JBZzE2ZJe7l0iEwQLjCJzw","Dunkin' Donuts","AZ","Donuts,Food,Coffee & Tea","1","1","1","0","80","38","0","1"
"xRI-wLujxqL4KzCdO3yTgA","Starbucks","NC","Food,Coffee & Tea","1","1","3","2","81","9","0","1"
"JfGnBe_IGDV0RZjAADp4yA","Yola's Cafe","WI","Restaurants,Food,Cafes,Breakfast & Brunch,Coffee & Tea,Bakeries,American (Traditional)","1","1","2","2","47","79","12","1"
"OIalqVuYn_VHFt3pVEsQFA","Dutch Bros Coffee","AZ","Coffee & Tea,Food","1","1","2","0","86","170","0","1"
"mQWseGbBVPsoESvW1p6Jnw","Pâtisserie Cocobun - Guy-Concordia","QC","Desserts,Coffee & Tea,Bakeries,Food","1","1","5","2","72","32","0","1"
"JtNyktz4APWSzkHyq6FTig","Demi Coffee","AZ","Shopping,Coffee & Tea,Arts & Entertainment,Food,Art Galleries","0","1","3","0","40","12","0","1"
"lC2hnEYBN_97HXDQnpGpZA","King Coffee","AZ","Sandwiches,Food,Bakeries,Coffee & Tea,Restaurants","1","1","5","0","65","64","0","1"
"Mkz16U3y232nbwoB94myTw","Starbucks","AZ","Food,Coffee & Tea","1","1","2","0","85","46","0","1"
"Dd9l9bDHbACessxl-Ks4UA","TIABI Coffee & Waffle","NV","Restaurants,Food,Ice Cream & Frozen Yogurt,Coffee & Tea,Breakfast & Brunch,Waffles","0","1","5","1","34","123","9","1"
"w3XZf4qnRUE3cSQZVcaSMw","Kona 13 Coffee & Tea","AZ","Coffee & Tea,Restaurants,Food","1","1","5","0","60","96","0","1"
"HJ5XgFiNjz4arYS3n27_jA","Crazy Mocha","PA","Coffee & Tea,Food","1","1","4","2","73","49","0","1"
"HJ5XgFiNjz4arYS3n27_jA","Crazy Mocha","PA","Coffee & Tea,Food","1","1","5","2","73","49","0","1"
"6ySrrRnMB_vb1oTroNFD4A","Village Coffee Roastery","AZ","Food,Coffee Roasteries,Coffee & Tea","1","1","4","0","60","239","5","1"
"m9ZzN90XEU36YnoPIFzkmA","Cafe Maya","WI","Breakfast & Brunch,Restaurants,Coffee & Tea,Sandwiches,Food","1","1","3","2","55","39","6","1"
"m9ZzN90XEU36YnoPIFzkmA","Cafe Maya","WI","Breakfast & Brunch,Restaurants,Coffee & Tea,Sandwiches,Food","1","1","5","2","55","39","6","1"
"zk6V9L20h4kDDj_dO9IitQ","Starbucks","NV","Coffee & Tea,Food","1","1","5","1","75","14","0","1"
"Se7xRX2Ys3ab7kH3xUcFXw","Starbucks","QC","Food,Coffee & Tea","1","1","4","2","87","12","0","1"
"X2rYGuaK2QN0cSROGC_1pw","Starbucks","ON","Food,Coffee & Tea","0","1","1","2","70","5","0","1"
"kxZAnsPao8c3JDqiR0v2ew","Starbucks","AZ","Coffee & Tea,Food","1","1","2","0","92","45","0","1"
"RvG07zPC9O_g9GXA5Lt9gQ","My Tea","AZ","Shaved Ice,Juice Bars & Smoothies,Music Venues,Food,Coffee & Tea,Arts & Entertainment,Shaved Snow,Bubble Tea,Nightlife","1","1","4","0","52","89","0","1"
"RvG07zPC9O_g9GXA5Lt9gQ","My Tea","AZ","Shaved Ice,Juice Bars & Smoothies,Music Venues,Food,Coffee & Tea,Arts & Entertainment,Shaved Snow,Bubble Tea,Nightlife","1","1","5","0","52","89","0","1"
"tKyFI_edg9fYRJbiGW7-Bg","Okra","NC","Fitness & Instruction,Massage,Active Life,Coffee & Tea,Food,Yoga,Day Spas,Beauty & Spas","1","1","2","2","55","44","0","1"
"tKyFI_edg9fYRJbiGW7-Bg","Okra","NC","Fitness & Instruction,Massage,Active Life,Coffee & Tea,Food,Yoga,Day Spas,Beauty & Spas","1","1","5","2","55","44","0","1"
"UUGoM4q4i8rK2CBRS0xDAw","Jean Philippe Patisserie","NV","Coffee & Tea,Cafes,Desserts,Food,Restaurants","1","1","1","1","86","1184","96","1"
"UUGoM4q4i8rK2CBRS0xDAw","Jean Philippe Patisserie","NV","Coffee & Tea,Cafes,Desserts,Food,Restaurants","1","1","1","1","86","1184","96","1"
"UUGoM4q4i8rK2CBRS0xDAw","Jean Philippe Patisserie","NV","Coffee & Tea,Cafes,Desserts,Food,Restaurants","1","1","2","1","86","1184","96","1"
